timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,altitude
1488748731694,3.9024390243902443,0.9756097560975611,-5.365853658536586,0,0.01171875,0.998046875,-0.10917431192660551,0.10275229357798166,0.27706422018348625,-0.9
1488748731794,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.09724770642201835,0.0963302752293578,0.27339449541284405,-0.9
1488748731894,3.9024390243902443,1.2195121951219514,-5.365853658536586,0,0.01171875,1,-0.09724770642201835,0.0853211009174312,0.27339449541284405,-0.9
1488748731994,4.146341463414634,2.1951219512195124,-5.853658536585367,0,0.013671875,1.001953125,-0.09724770642201835,0.0853211009174312,0.27339449541284405,-0.9
1488748732094,3.9024390243902443,1.4634146341463417,-5.121951219512195,0,0.01171875,1,-0.09724770642201835,0.0853211009174312,0.281651376146789,-0.9
1488748732194,4.146341463414634,1.707317073170732,-5.853658536585367,0,0.01171875,1,-0.10917431192660551,0.0908256880733945,0.27339449541284405,-0.9
1488748732294,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.01171875,0.998046875,-0.10917431192660551,0.0853211009174312,0.28623853211009176,-0.9
1488748732394,3.658536585365854,2.1951219512195124,-5.121951219512195,0,0.01171875,0.998046875,-0.09724770642201835,0.10275229357798166,0.27339449541284405,-0.9
1488748732494,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.01171875,0.998046875,-0.09724770642201835,0.10275229357798166,0.27339449541284405,-0.9
1488748732594,3.9024390243902443,1.707317073170732,-5.609756097560976,0.001953125,0.01171875,0.998046875,-0.10366972477064221,0.10275229357798166,0.281651376146789,-0.9
1488748732694,3.658536585365854,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.09724770642201835,0.0963302752293578,0.281651376146789,-0.9
1488748732794,3.658536585365854,1.4634146341463417,-5.609756097560976,0,0.01171875,1,-0.09724770642201835,0.0908256880733945,0.27339449541284405,-0.9
1488748732894,3.658536585365854,1.9512195121951221,-5.609756097560976,-0.001953125,0.01171875,1,-0.09174311926605505,0.0853211009174312,0.28623853211009176,-0.89
1488748732994,4.146341463414634,1.2195121951219514,-5.121951219512195,0,0.01171875,1.001953125,-0.09174311926605505,0.0853211009174312,0.28623853211009176,-0.89
1488748733094,3.9024390243902443,1.9512195121951221,-5.121951219512195,0,0.01171875,1,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.88
1488748733194,4.390243902439025,1.9512195121951221,-5.365853658536586,0,0.01171875,1,-0.09724770642201835,0.0908256880733945,0.27706422018348625,-0.86
1488748733294,3.658536585365854,2.1951219512195124,-5.853658536585367,0,0.01171875,1,-0.10366972477064221,0.0908256880733945,0.28623853211009176,-0.84
1488748733394,3.658536585365854,1.9512195121951221,-5.365853658536586,0,0.013671875,0.998046875,-0.09724770642201835,0.0853211009174312,0.28623853211009176,-0.82
1488748733494,4.146341463414634,1.707317073170732,-5.609756097560976,0,0.01171875,1,-0.09724770642201835,0.0853211009174312,0.28623853211009176,-0.81
1488748733594,3.9024390243902443,1.4634146341463417,-4.878048780487806,0.001953125,0.01171875,0.998046875,-0.09724770642201835,0.0908256880733945,0.27706422018348625,-0.8
1488748733694,4.146341463414634,2.1951219512195124,-5.609756097560976,0,0.01171875,0.998046875,-0.11467889908256881,0.0853211009174312,0.27706422018348625,-0.79
1488748733794,3.658536585365854,1.4634146341463417,-5.365853658536586,0,0.01171875,1,-0.10917431192660551,0.0963302752293578,0.27706422018348625,-0.78
1488748733894,3.9024390243902443,1.2195121951219514,-5.365853658536586,0,0.013671875,0.998046875,-0.10366972477064221,0.0798165137614679,0.27339449541284405,-0.77
1488748733994,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.01171875,0.998046875,-0.10366972477064221,0.0798165137614679,0.27339449541284405,-0.75
1488748734094,4.146341463414634,1.707317073170732,-5.365853658536586,0,0.01171875,0.998046875,-0.11467889908256881,0.0963302752293578,0.27339449541284405,-0.74
1488748734194,3.658536585365854,1.9512195121951221,-5.853658536585367,0,0.01171875,1,-0.10917431192660551,0.0963302752293578,0.27339449541284405,-0.74
1488748734294,4.146341463414634,1.9512195121951221,-5.365853658536586,0,0.01171875,0.998046875,-0.09724770642201835,0.10825688073394496,0.27706422018348625,-0.73
1488748734394,3.414634146341464,1.707317073170732,-5.121951219512195,-0.001953125,0.01171875,1,-0.11467889908256881,0.0908256880733945,0.28623853211009176,-0.74
1488748734494,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.013671875,1,-0.11467889908256881,0.0908256880733945,0.28623853211009176,-0.76
1488748734595,3.658536585365854,1.707317073170732,-5.365853658536586,0.001953125,0.013671875,1,-0.10366972477064221,0.0853211009174312,0.28623853211009176,-0.76
1488748734694,3.658536585365854,1.9512195121951221,-5.609756097560976,0,0.01171875,1,-0.10366972477064221,0.0853211009174312,0.27706422018348625,-0.76
1488748734794,3.414634146341464,1.707317073170732,-5.609756097560976,0,0.013671875,0.998046875,-0.10366972477064221,0.0963302752293578,0.28623853211009176,-0.76
1488748734894,3.9024390243902443,1.707317073170732,-5.365853658536586,0,0.01171875,0.998046875,-0.09724770642201835,0.0908256880733945,0.26422018348623855,-0.75
1488748734994,3.658536585365854,1.9512195121951221,-5.609756097560976,0,0.01171875,0.998046875,-0.09724770642201835,0.0908256880733945,0.26422018348623855,-0.75
1488748735094,3.9024390243902443,1.4634146341463417,-5.853658536585367,0,0.01171875,1,-0.09724770642201835,0.0963302752293578,0.27706422018348625,-0.76
1488748735194,4.390243902439025,1.2195121951219514,-5.121951219512195,0,0.01171875,1,-0.09724770642201835,0.0908256880733945,0.281651376146789,-0.77
1488748735294,3.658536585365854,1.4634146341463417,-5.365853658536586,0,0.01171875,1,-0.09724770642201835,0.0963302752293578,0.27339449541284405,-0.79
1488748735394,3.658536585365854,1.9512195121951221,-5.365853658536586,0,0.01171875,0.998046875,-0.11467889908256881,0.0963302752293578,0.281651376146789,-0.8
1488748735494,3.658536585365854,1.707317073170732,-5.609756097560976,0,0.013671875,1,-0.11467889908256881,0.0963302752293578,0.281651376146789,-0.81
1488748735594,4.146341463414634,1.4634146341463417,-5.365853658536586,0,0.01171875,1.001953125,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.82
1488748735694,3.414634146341464,1.4634146341463417,-5.609756097560976,0,0.013671875,1,-0.10917431192660551,0.0908256880733945,0.2908256880733945,-0.81
1488748735794,3.658536585365854,1.4634146341463417,-5.365853658536586,0,0.01171875,1,-0.10917431192660551,0.0908256880733945,0.28623853211009176,-0.8
1488748735894,4.146341463414634,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.10366972477064221,0.0798165137614679,0.28623853211009176,-0.79
1488748735994,4.390243902439025,2.1951219512195124,-5.121951219512195,0,0.01171875,1,-0.09724770642201835,0.0908256880733945,0.27339449541284405,-0.79
1488748736094,3.9024390243902443,1.9512195121951221,-5.609756097560976,-0.001953125,0.013671875,1.001953125,-0.09724770642201835,0.0908256880733945,0.27339449541284405,-0.78
1488748736194,3.658536585365854,1.9512195121951221,-4.878048780487806,0,0.01171875,1.001953125,-0.10917431192660551,0.0963302752293578,0.28623853211009176,-0.78
1488748736294,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.013671875,1.001953125,-0.10366972477064221,0.0853211009174312,0.28623853211009176,-0.77
1488748736394,3.9024390243902443,1.4634146341463417,-5.365853658536586,0.001953125,0.01171875,0.998046875,-0.10366972477064221,0.10275229357798166,0.281651376146789,-0.77
1488748736494,3.1707317073170733,1.9512195121951221,-5.365853658536586,0,0.013671875,0.998046875,-0.10917431192660551,0.0853211009174312,0.28623853211009176,-0.77
1488748736596,3.658536585365854,1.2195121951219514,-4.878048780487806,0,0.01171875,1.001953125,-0.10917431192660551,0.0853211009174312,0.28623853211009176,-0.77
1488748736694,4.146341463414634,2.1951219512195124,-5.365853658536586,0,0.01171875,1,-0.10917431192660551,0.0963302752293578,0.27706422018348625,-0.76
1488748736794,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.10917431192660551,0.0908256880733945,0.281651376146789,-0.76
1488748736894,4.390243902439025,1.2195121951219514,-5.609756097560976,-0.001953125,0.013671875,1,-0.12660550458715597,0.0908256880733945,0.281651376146789,-0.76
1488748736994,4.146341463414634,1.707317073170732,-5.365853658536586,0,0.013671875,1,-0.10917431192660551,0.0853211009174312,0.27706422018348625,-0.76
1488748737094,3.9024390243902443,1.9512195121951221,-5.121951219512195,-0.001953125,0.01171875,1,-0.10917431192660551,0.0853211009174312,0.27706422018348625,-0.75
1488748737194,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.01171875,1,-0.10366972477064221,0.0853211009174312,0.28623853211009176,-0.74
1488748737294,3.658536585365854,1.2195121951219514,-5.365853658536586,0,0.013671875,0.998046875,-0.10366972477064221,0.0853211009174312,0.26880733944954127,-0.72
1488748737394,4.146341463414634,1.707317073170732,-5.609756097560976,0,0.013671875,1,-0.10366972477064221,0.0963302752293578,0.281651376146789,-0.7
1488748737494,4.390243902439025,1.9512195121951221,-5.609756097560976,0,0.01171875,0.998046875,-0.11467889908256881,0.0853211009174312,0.281651376146789,-0.68
1488748737594,3.658536585365854,1.4634146341463417,-5.121951219512195,0,0.01171875,1.001953125,-0.11467889908256881,0.0853211009174312,0.281651376146789,-0.67
1488748737694,3.9024390243902443,1.707317073170732,-5.365853658536586,0,0.013671875,1.001953125,-0.10366972477064221,0.0963302752293578,0.281651376146789,-0.66
1488748737794,4.146341463414634,1.9512195121951221,-5.365853658536586,0,0.01171875,0.998046875,-0.10917431192660551,0.0908256880733945,0.281651376146789,-0.66
1488748737894,3.658536585365854,1.2195121951219514,-5.609756097560976,0,0.013671875,0.998046875,-0.10917431192660551,0.0963302752293578,0.27706422018348625,-0.66
1488748737994,3.414634146341464,1.2195121951219514,-5.609756097560976,0,0.013671875,0.998046875,-0.10366972477064221,0.0908256880733945,0.27339449541284405,-0.65
1488748738094,3.9024390243902443,1.707317073170732,-5.365853658536586,-0.001953125,0.01171875,1,-0.10366972477064221,0.0908256880733945,0.27339449541284405,-0.65
1488748738194,3.414634146341464,0.9756097560975611,-5.609756097560976,0,0.013671875,1,-0.09724770642201835,0.0853211009174312,0.281651376146789,-0.64
1488748738294,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.013671875,1,-0.10917431192660551,0.0853211009174312,0.27706422018348625,-0.63
1488748738394,3.9024390243902443,1.707317073170732,-5.365853658536586,0,0.013671875,1,-0.11467889908256881,0.0853211009174312,0.281651376146789,-0.62
1488748738494,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.013671875,0.998046875,-0.09724770642201835,0.0853211009174312,0.281651376146789,-0.61
1488748738594,3.658536585365854,1.707317073170732,-5.365853658536586,0,0.013671875,1.00390625,-0.09724770642201835,0.0853211009174312,0.281651376146789,-0.6
1488748738694,3.9024390243902443,1.4634146341463417,-5.609756097560976,0,0.013671875,1.001953125,-0.09174311926605505,0.0853211009174312,0.281651376146789,-0.6
1488748738794,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.013671875,0.998046875,-0.11467889908256881,0.0908256880733945,0.281651376146789,-0.59
1488748738894,4.146341463414634,1.2195121951219514,-5.365853658536586,0,0.01171875,0.998046875,-0.10366972477064221,0.0963302752293578,0.27706422018348625,-0.58
1488748738994,3.658536585365854,2.439024390243903,-5.609756097560976,0,0.01171875,1,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.56
1488748739094,3.9024390243902443,1.707317073170732,-5.365853658536586,0,0.013671875,0.998046875,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.55
1488748739194,4.146341463414634,1.4634146341463417,-5.609756097560976,0,0.013671875,1,-0.10917431192660551,0.10825688073394496,0.27706422018348625,-0.54
1488748739294,3.658536585365854,1.4634146341463417,-5.365853658536586,0,0.013671875,0.998046875,-0.10917431192660551,0.0853211009174312,0.27706422018348625,-0.54
1488748739394,4.634146341463415,2.1951219512195124,-5.853658536585367,0,0.01171875,1,-0.09174311926605505,0.0908256880733945,0.27706422018348625,-0.54
1488748739494,3.9024390243902443,1.707317073170732,-5.365853658536586,0,0.013671875,1,-0.10366972477064221,0.0963302752293578,0.27706422018348625,-0.55
1488748739594,4.146341463414634,1.707317073170732,-5.121951219512195,0,0.013671875,1,-0.10917431192660551,0.0963302752293578,0.27706422018348625,-0.57
1488748739694,4.146341463414634,1.9512195121951221,-5.609756097560976,0,0.013671875,1,-0.10917431192660551,0.0963302752293578,0.27706422018348625,-0.58
1488748739794,3.9024390243902443,1.4634146341463417,-5.609756097560976,0,0.013671875,1,-0.09174311926605505,0.0963302752293578,0.2908256880733945,-0.6
1488748739894,4.146341463414634,1.4634146341463417,-5.121951219512195,0,0.013671875,1.001953125,-0.09174311926605505,0.0853211009174312,0.281651376146789,-0.6
1488748739994,4.390243902439025,1.9512195121951221,-5.365853658536586,0,0.013671875,1,-0.10366972477064221,0.10275229357798166,0.28623853211009176,-0.6
1488748740094,4.390243902439025,2.439024390243903,-5.609756097560976,0,0.013671875,1,-0.10366972477064221,0.0853211009174312,0.26880733944954127,-0.6
1488748740194,3.9024390243902443,1.4634146341463417,-5.609756097560976,0,0.01171875,1,-0.10366972477064221,0.0853211009174312,0.26880733944954127,-0.6
1488748740294,4.634146341463415,1.707317073170732,-5.853658536585367,0,0.013671875,0.998046875,-0.10366972477064221,0.0853211009174312,0.27706422018348625,-0.6
1488748740394,3.658536585365854,1.9512195121951221,-5.365853658536586,0,0.01171875,0.998046875,-0.09724770642201835,0.0798165137614679,0.27339449541284405,-0.59
1488748740494,3.658536585365854,1.9512195121951221,-5.365853658536586,0,0.013671875,1,-0.09724770642201835,0.0908256880733945,0.281651376146789,-0.59
1488748740594,4.146341463414634,1.4634146341463417,-5.609756097560976,0,0.013671875,1,-0.09724770642201835,0.0908256880733945,0.281651376146789,-0.59
1488748740694,3.9024390243902443,1.4634146341463417,-5.609756097560976,-0.001953125,0.013671875,1,-0.09724770642201835,0.0908256880733945,0.281651376146789,-0.59
1488748740794,3.658536585365854,1.707317073170732,-5.121951219512195,0,0.013671875,0.998046875,-0.10366972477064221,0.0853211009174312,0.281651376146789,-0.58
1488748740894,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.01171875,1.001953125,-0.10366972477064221,0.0798165137614679,0.281651376146789,-0.57
1488748740995,4.634146341463415,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.56
1488748741094,3.9024390243902443,1.4634146341463417,-5.121951219512195,0,0.01171875,1.001953125,-0.09724770642201835,0.0963302752293578,0.27706422018348625,-0.56
1488748741194,3.658536585365854,1.4634146341463417,-5.609756097560976,0,0.01171875,1,-0.09724770642201835,0.0963302752293578,0.27706422018348625,-0.58
1488748741294,4.146341463414634,1.707317073170732,-5.609756097560976,0,0.01171875,1.001953125,-0.10917431192660551,0.0908256880733945,0.281651376146789,-0.58
1488748741394,3.9024390243902443,1.707317073170732,-5.121951219512195,0,0.013671875,0.998046875,-0.09724770642201835,0.07431192660550459,0.27706422018348625,-0.6
1488748741494,3.9024390243902443,1.4634146341463417,-5.853658536585367,0,0.013671875,1.001953125,-0.10366972477064221,0.0963302752293578,0.28623853211009176,-0.61
1488748741594,3.1707317073170733,1.4634146341463417,-5.365853658536586,0,0.013671875,1,-0.10917431192660551,0.0798165137614679,0.28623853211009176,-0.6
1488748741694,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.01171875,1.001953125,-0.10917431192660551,0.0798165137614679,0.28623853211009176,-0.59
1488748741794,3.658536585365854,1.9512195121951221,-5.853658536585367,0,0.013671875,0.998046875,-0.09724770642201835,0.0963302752293578,0.27706422018348625,-0.58
1488748741894,4.146341463414634,1.4634146341463417,-5.609756097560976,0,0.013671875,1,-0.09724770642201835,0.0908256880733945,0.281651376146789,-0.56
1488748741994,3.658536585365854,1.707317073170732,-5.609756097560976,0,0.01171875,0.998046875,-0.10366972477064221,0.0908256880733945,0.27706422018348625,-0.55
1488748742094,3.9024390243902443,1.4634146341463417,-5.609756097560976,0,0.01171875,0.998046875,-0.10917431192660551,0.0963302752293578,0.28623853211009176,-0.53
1488748742194,4.634146341463415,1.9512195121951221,-5.853658536585367,0,0.013671875,1,-0.10917431192660551,0.0963302752293578,0.28623853211009176,-0.53
1488748742294,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.013671875,1.001953125,-0.10366972477064221,0.0908256880733945,0.28623853211009176,-0.53
1488748742394,3.658536585365854,1.707317073170732,-5.609756097560976,0,0.01171875,1,-0.10917431192660551,0.0853211009174312,0.281651376146789,-0.53
1488748742494,3.658536585365854,1.707317073170732,-5.609756097560976,-0.001953125,0.013671875,1,-0.09724770642201835,0.10275229357798166,0.2908256880733945,-0.54
1488748742594,3.9024390243902443,1.4634146341463417,-5.365853658536586,0,0.013671875,1,-0.10366972477064221,0.0963302752293578,0.27706422018348625,-0.54
1488748742694,3.9024390243902443,1.707317073170732,-5.853658536585367,0,0.01171875,1,-0.10366972477064221,0.0963302752293578,0.27706422018348625,-0.55
1488748742794,3.9024390243902443,1.707317073170732,-5.609756097560976,0,0.013671875,1,-0.09724770642201835,0.0963302752293578,0.26880733944954127,-0.55
1488748742894,3.9024390243902443,1.4634146341463417,-5.609756097560976,0,0.013671875,1.001953125,-0.11467889908256881,0.0853211009174312,0.27706422018348625,-0.57
1488748742994,3.9024390243902443,1.707317073170732,-5.121951219512195,0,0.013671875,1,-0.10366972477064221,0.10275229357798166,0.281651376146789,-0.59
1488748743094,3.1707317073170733,1.4634146341463417,-5.365853658536586,0,0.01171875,1,-0.10917431192660551,0.0963302752293578,0.281651376146789,-0.6
1488748743194,3.658536585365854,1.4634146341463417,-5.365853658536586,0,0.013671875,1.001953125,-0.10917431192660551,0.0963302752293578,0.281651376146789,-0.61
1488748743294,4.390243902439025,1.4634146341463417,-5.365853658536586,0,0.013671875,1,-0.11467889908256881,0.0908256880733945,0.281651376146789,-0.62
1488748743394,4.390243902439025,1.707317073170732,-5.609756097560976,0,0.013671875,1.001953125,-0.10917431192660551,0.0798165137614679,0.27706422018348625,-0.63
1488748743494,4.146341463414634,1.4634146341463417,-5.853658536585367,0,0.013671875,1,-0.11467889908256881,0.0908256880733945,0.27339449541284405,-0.64
1488748743594,3.414634146341464,1.707317073170732,-5.853658536585367,0,0.013671875,0.998046875,-0.10917431192660551,0.0908256880733945,0.281651376146789,-0.65
1488748743694,4.390243902439025,1.9512195121951221,-5.609756097560976,-0.001953125,0.013671875,1.001953125,-0.09724770642201835,0.0963302752293578,0.281651376146789,-0.65
1488748743794,3.9024390243902443,1.4634146341463417,-5.121951219512195,0,0.013671875,1.001953125,-0.09724770642201835,0.0963302752293578,0.281651376146789,-0.65
1488748743894,4.390243902439025,1.9512195121951221,-5.609756097560976,0,0.01171875,0.998046875,-0.10917431192660551,0.0908256880733945,0.281651376146789,-0.66
1488748743994,4.390243902439025,1.9512195121951221,-5.365853658536586,0,0.013671875,1,-0.11467889908256881,0.0963302752293578,0.27339449541284405,-0.66
1488748744094,3.414634146341464,1.707317073170732,-5.365853658536586,-0.001953125,0.013671875,1,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.65
1488748744194,3.658536585365854,1.707317073170732,-5.609756097560976,-0.001953125,0.013671875,1,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.65
1488748744294,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.65
1488748744394,4.146341463414634,1.9512195121951221,-5.609756097560976,0,0.01171875,1.001953125,-0.10917431192660551,0.0963302752293578,0.27706422018348625,-0.65
1488748744494,3.9024390243902443,1.4634146341463417,-5.121951219512195,0,0.01171875,1,-0.11467889908256881,0.10275229357798166,0.27706422018348625,-0.65
1488748744594,3.658536585365854,1.9512195121951221,-5.365853658536586,0,0.013671875,1,-0.10366972477064221,0.0963302752293578,0.28623853211009176,-0.65
1488748744694,3.9024390243902443,1.9512195121951221,-5.609756097560976,0,0.013671875,1,-0.10917431192660551,0.0853211009174312,0.281651376146789,-0.65
1488748744794,4.146341463414634,1.9512195121951221,-5.609756097560976,-0.001953125,0.013671875,1.001953125,-0.10917431192660551,0.0853211009174312,0.281651376146789,-0.66
1488748744894,3.658536585365854,1.707317073170732,-5.609756097560976,0,0.01171875,1.001953125,-0.11467889908256881,0.0908256880733945,0.281651376146789,-0.65
1488748744994,4.634146341463415,1.4634146341463417,-5.121951219512195,0.001953125,0.013671875,0.998046875,-0.10366972477064221,0.0853211009174312,0.27706422018348625,-0.65
1488748745094,3.414634146341464,1.707317073170732,-5.365853658536586,0,0.01171875,1,-0.09724770642201835,0.0908256880733945,0.28623853211009176,-0.64
1488748745194,3.658536585365854,1.4634146341463417,-5.121951219512195,0,0.013671875,1,-0.11467889908256881,0.0963302752293578,0.27339449541284405,-0.63
1488748745294,3.9024390243902443,0.7317073170731708,-5.853658536585367,0,0.01171875,0.998046875,-0.11467889908256881,0.0963302752293578,0.27339449541284405,-0.62
1488748745394,3.9024390243902443,1.4634146341463417,-5.853658536585367,0,0.013671875,1.001953125,-0.10366972477064221,0.0908256880733945,0.281651376146789,-0.62
1488748745494,4.146341463414634,1.4634146341463417,-5.609756097560976,-0.001953125,0.013671875,1,-0.10366972477064221,0.0963302752293578,0.28623853211009176,-0.62
1488748745594,3.9024390243902443,1.707317073170732,-5.853658536585367,0,0.013671875,1,-0.11467889908256881,0.0963302752293578,0.2908256880733945,-0.63
1488748745694,3.658536585365854,1.707317073170732,-5.853658536585367,0,0.013671875,1,-0.12110091743119267,0.0798165137614679,0.27339449541284405,-0.64
1488748745794,3.9024390243902443,1.2195121951219514,-5.609756097560976,0,0.01171875,1,-0.12110091743119267,0.0798165137614679,0.27339449541284405,-0.66
1488748745894,3.9024390243902443,1.707317073170732,-5.365853658536586,0,0.013671875,1,-0.10366972477064221,0.0963302752293578,0.28623853211009176,-0.68
1488748745994,4.146341463414634,1.707317073170732,-4.878048780487806,0,0.013671875,0.998046875,-0.11467889908256881,0.0908256880733945,0.28623853211009176,-0.69
1488748746094,4.146341463414634,1.4634146341463417,-5.121951219512195,0,0.013671875,1,-0.11467889908256881,0.0963302752293578,0.27339449541284405,-0.7
1488748746194,3.414634146341464,1.9512195121951221,-5.609756097560976,0,0.013671875,0.998046875,-0.10917431192660551,0.0908256880733945,0.2908256880733945,-0.71
1488748746294,3.658536585365854,1.4634146341463417,-5.365853658536586,0,0.013671875,0.998046875,-0.10917431192660551,0.0908256880733945,0.2908256880733945,-0.72
1488748746394,3.9024390243902443,1.4634146341463417,-5.121951219512195,0,0.013671875,0.998046875,-0.10917431192660551,0.0963302752293578,0.27339449541284405,-0.73
1488748746494,3.414634146341464,1.4634146341463417,-5.121951219512195,0,0.01171875,0.998046875,-0.10366972477064221,0.0963302752293578,0.27706422018348625,-0.73
1488748746594,4.146341463414634,1.2195121951219514,-5.121951219512195,0,0.013671875,0.998046875,-0.10366972477064221,0.0908256880733945,0.28623853211009176,-0.74
