timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,altitude
1487071305725,0,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071305736,0,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071305744,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071305755,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071305764,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071305774,0,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071305785,0,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071305797,0,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071305806,0,-0.48780487804878053,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071305816,0,-0.48780487804878053,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071305824,0,-0.48780487804878053,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071305841,0,-0.48780487804878053,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071305844,0,-0.48780487804878053,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071305854,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071305865,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071305874,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071305884,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071305895,0,-0.7317073170731708,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071305904,0,-0.7317073170731708,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071305915,0.24390243902439027,0,-0.48780487804878053,0,0,0.9921875,0,0,0,0
1487071305925,0.24390243902439027,0,-0.48780487804878053,0,0,0.9921875,0,0,0,0
1487071305934,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071305944,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071305955,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071305964,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071305975,0,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071305985,0,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071305999,0.24390243902439027,0,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306005,0.24390243902439027,0,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306014,0.24390243902439027,0,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306024,0,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306034,0,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306048,0,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306055,0,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306066,0.48780487804878053,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071306075,0.48780487804878053,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071306084,0.48780487804878053,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071306094,0.48780487804878053,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071306104,-0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071306115,-0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071306125,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306135,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306145,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306155,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306164,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306174,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306185,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306196,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306205,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306214,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306225,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306235,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306245,0.24390243902439027,0,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306257,0.24390243902439027,0,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306266,0.24390243902439027,0,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306275,0.24390243902439027,0,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306285,-0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306295,-0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306308,-0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306314,0,-0.48780487804878053,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306324,0,-0.48780487804878053,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306334,0,-0.48780487804878053,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306348,0,-0.48780487804878053,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306358,-0.24390243902439027,-0.48780487804878053,0,0,0,0.998046875,0,0,0,0
1487071306364,-0.24390243902439027,-0.48780487804878053,0,0,0,0.998046875,0,0,0,0
1487071306375,0.24390243902439027,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306385,0.24390243902439027,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306394,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306404,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071306415,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306425,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306436,-0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306444,-0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306454,-0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306465,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306475,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306485,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.994140625,0,0,0,0
1487071306495,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.994140625,0,0,0,0
1487071306505,-0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071306515,-0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071306524,-0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071306535,0,-0.48780487804878053,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071306545,0,-0.48780487804878053,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071306555,0,-0.48780487804878053,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071306565,0,0,-0.48780487804878053,0,0.001953125,0.99609375,0,0,0,0
1487071306574,0,0,-0.48780487804878053,0,0.001953125,0.99609375,0,0,0,0
1487071306585,0,0,-0.48780487804878053,0,0.001953125,0.99609375,0,0,0,0
1487071306594,0,0,-0.48780487804878053,0,0.001953125,0.99609375,0,0,0,0
1487071306605,0,-0.48780487804878053,-0.7317073170731708,0,0,1,0,0,0,0
1487071306615,0,-0.48780487804878053,-0.7317073170731708,0,0,1,0,0,0,0
1487071306649,0,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071306655,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306665,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306675,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306685,0,-0.48780487804878053,-0.7317073170731708,0,0,1,0,0,0,0
1487071306696,0,-0.48780487804878053,-0.7317073170731708,0,0,1,0,0,0,0
1487071306705,0,-0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071306715,0,-0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071306725,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306749,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306750,0.48780487804878053,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306755,0.48780487804878053,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306764,0.48780487804878053,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306775,-0.24390243902439027,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306785,-0.24390243902439027,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306794,-0.24390243902439027,0,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306806,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.994140625,0,0,0,0
1487071306816,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.994140625,0,0,0,0
1487071306824,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.994140625,0,0,0,0
1487071306835,0,-0.7317073170731708,-0.7317073170731708,0.001953125,0,0.998046875,0,0,0,0
1487071306845,0,-0.7317073170731708,-0.7317073170731708,0.001953125,0,0.998046875,0,0,0,0
1487071306860,0,-0.7317073170731708,-0.7317073170731708,0.001953125,0,0.998046875,0,0,0,0
1487071306865,0,-0.7317073170731708,-0.7317073170731708,0.001953125,0,0.998046875,0,0,0,0
1487071306875,0,-0.7317073170731708,-0.7317073170731708,0.001953125,0,0.998046875,0,0,0,0
1487071306885,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306895,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306905,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306915,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306924,0,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306935,0,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071306944,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306954,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071306965,0,-0.7317073170731708,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306975,0,-0.7317073170731708,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071306985,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,1,0,0,0,0
1487071306994,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,1,0,0,0,0
1487071307004,0.7317073170731708,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307015,0.7317073170731708,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307026,0.7317073170731708,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307035,0,-0.24390243902439027,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071307046,0,-0.24390243902439027,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071307059,0,-0.24390243902439027,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071307065,0,-0.24390243902439027,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071307074,0,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307085,0,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307095,0,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307104,0,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307113,0,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307124,0,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307135,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307144,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307155,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.998046875,0,0,0,0
1487071307165,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.998046875,0,0,0,0
1487071307175,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,-0.001953125,0.99609375,0,0,0,0
1487071307184,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,-0.001953125,0.99609375,0,0,0,0
1487071307195,-0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307204,-0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307214,0,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307224,0,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307235,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307245,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307254,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0.001953125,1,0,0,0,0
1487071307265,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0.001953125,1,0,0,0,0
1487071307275,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0.001953125,1,0,0,0,0
1487071307286,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0.001953125,1,0,0,0,0
1487071307295,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0.001953125,0,0.99609375,0,0,0,0
1487071307305,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0.001953125,0,0.99609375,0,0,0,0
1487071307318,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0.001953125,0,0.99609375,0,0,0,0
1487071307326,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307335,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307344,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307356,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307367,0.48780487804878053,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307375,0.48780487804878053,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307385,0.24390243902439027,-0.48780487804878053,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307396,0.24390243902439027,-0.48780487804878053,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307406,-0.24390243902439027,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307415,-0.24390243902439027,-0.48780487804878053,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307425,0,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307437,0,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307446,0,-0.24390243902439027,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071307455,0,-0.24390243902439027,-0.24390243902439027,0,0.001953125,0.99609375,0,0,0,0
1487071307466,0,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307483,0,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307485,0,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071307502,0,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071307531,0,-0.24390243902439027,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071307535,0,-0.24390243902439027,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307546,0,-0.24390243902439027,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307555,0,-0.24390243902439027,-0.24390243902439027,0,0,0.994140625,0,0,0,0
1487071307565,0,-0.24390243902439027,-0.24390243902439027,0,0,1,0,0,0,0
1487071307575,0,-0.24390243902439027,-0.24390243902439027,0,0,1,0,0,0,0
1487071307585,0,-0.24390243902439027,-0.24390243902439027,0,0,1,0,0,0,0
1487071307594,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307605,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307615,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307626,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307635,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071307645,0.24390243902439027,-0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071307655,0.24390243902439027,0,0,0,0,0.998046875,0,0,0,0
1487071307665,0.24390243902439027,0,0,0,0,0.998046875,0,0,0,0
1487071307675,0.48780487804878053,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307684,0.48780487804878053,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307695,0.48780487804878053,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307705,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307715,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307725,0,0,-0.7317073170731708,0,0.001953125,0.998046875,0,0,0,0
1487071307734,0,0,-0.7317073170731708,0,0.001953125,0.998046875,0,0,0,0
1487071307745,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307755,0.24390243902439027,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307765,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071307775,0.24390243902439027,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071307784,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307795,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307805,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307815,0,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307825,0,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307840,0,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071307845,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071307855,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071307865,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071307883,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071307885,0.48780487804878053,-0.48780487804878053,-0.48780487804878053,0,0,0.994140625,0,0,0,0
1487071307895,0,-0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071307906,0,-0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071307916,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307925,0.24390243902439027,-0.48780487804878053,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071307936,0.24390243902439027,0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071307945,0.24390243902439027,0.24390243902439027,-0.24390243902439027,0,0,0.998046875,0,0,0,0
1487071307955,0.24390243902439027,-0.7317073170731708,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071307965,0.24390243902439027,-0.7317073170731708,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071307975,0,-0.7317073170731708,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307985,0,-0.7317073170731708,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071307995,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.99609375,0,0,0,0
1487071308006,0.24390243902439027,-0.24390243902439027,-0.9756097560975611,0,0,0.99609375,0,0,0,0
1487071308015,0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071308026,0.24390243902439027,-0.24390243902439027,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071308037,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071308045,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071308055,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071308065,0.24390243902439027,-0.24390243902439027,-0.48780487804878053,0,0,0.998046875,0,0,0,0
1487071308075,0,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308087,0,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308095,0,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308105,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071308114,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071308124,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071308135,0,-0.48780487804878053,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071308145,0,-0.7317073170731708,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308155,0,-0.7317073170731708,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308165,0,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071308175,0,0,-0.48780487804878053,0,0,0.99609375,0,0,0,0
1487071308185,0,0,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308195,0,0,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308206,0,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308216,0,-0.48780487804878053,-0.7317073170731708,0,0,0.99609375,0,0,0,0
1487071308224,0,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071308236,0,-0.24390243902439027,-0.24390243902439027,0,0,0.99609375,0,0,0,0
1487071308246,0,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071308255,0,-0.48780487804878053,-0.7317073170731708,0,0,0.998046875,0,0,0,0
1487071308265,0,0,-0.48780487804878053,0,0.001953125,0.998046875,0,0,0,0
1487071308275,0,0,-0.48780487804878053,0,0.001953125,0.998046875,0,0,0,0
1487071308285,-0.48780487804878053,0,-0.48780487804878053,0,0,1,0,0,0,0
1487071308294,-0.48780487804878053,0,-0.48780487804878053,0,0,1,0,0,0,0
1487071308304,-0.48780487804878053,0,-0.48780487804878053,0,0,1,0,0,0,0
